id,title,artist,count,year,duration,loudness,tempo,time_signature,key,danceability,energy,valence,explicit
5w40ZYhbBMAlHYNDaVJIUu,Chemical,Post Malone,20,2023,184.01334,-4.856,169.949,4.0,2.0,0.49,0.88,0.392,True
4iJyoBOLtHqaGxP12qzhQI,Peaches & Eggplants,Young Nudy Featuring 21 Savage,20,2023,198.08163,-6.181,90.03,4.0,0.0,0.677,0.696,0.464,True
7KA4W4McWYRpgf0fWsJZWB,See You Again,"Tyler, The Creator Featuring Kali Uchis",20,2023,180.38667,-9.222,78.558,4.0,6.0,0.558,0.559,0.62,True
0DWdj2oZMBFSzRsi2Cvfzf,TQG,Karol G x Shakira,20,2023,197.93333,-3.385,90.123,4.0,4.0,0.587,0.647,0.686,True
5BqI4ugJL5WaPRQ6MlC8Ho,Try That In A Small Town,Jason Aldean,20,2023,181.6,-3.771,145.989,4.0,0.0,0.457,0.861,0.376,True
2yzshFeBIwH8tWIqHEFLeD,Un x100to,Grupo Frontera X Bad Bunny,20,2023,194.56326,-4.089,83.827,4.0,9.0,0.571,0.72,0.542,False
4reXo2zg1uhEIpUAacDb9C,Handle On You,Parker McCollum,20,2023,219.9678,-3.925,105.025,4.0,6.0,0.591,0.928,0.619,False
0FxtC8uFapbpDBliAU3sd6,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",20,2023,174.9426,-6.657,136.175,3.0,11.0,0.772,0.73,0.786,True
7ro0hRteUMfnOioTFI5TG1,Where She Goes,Bad Bunny,20,2023,231.70448,-4.019,143.978,4.0,9.0,0.652,0.8,0.234,True
2YVlDlk2zRceefo6XlC6DX,Ain't That Some,Morgan Wallen,20,2023,158.0035,-5.834,121.089,4.0,6.0,0.64,0.811,0.686,True
3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,Lainey Wilson,20,2023,208.85333,-6.709,139.921,4.0,1.0,0.739,0.413,0.649,False
3kXH9BQq0TyNliiP1MIE6N,Wild As Her,Corey Kent,20,2023,201.06667,-5.927,148.009,4.0,0.0,0.5,0.748,0.448,False
0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,Fuerza Regida X Grupo Frontera,20,2023,271.8617,-4.629,157.643,4.0,7.0,0.529,0.602,0.756,False
0J1YRLYhTG1MBosjidD7OI,Good Good,"Usher, Summer Walker & 21 Savage",19,2023,247.10033,-4.819,140.991,4.0,7.0,0.744,0.677,0.57,True
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,19,2023,163.64803,-4.912,138.992,4.0,8.0,0.74,0.697,0.732,False
4EKH0ajMHXTkq4ztWuztVH,Bury Me In Georgia,Kane Brown,19,2023,242.30667,-5.824,160.069,4.0,2.0,0.376,0.835,0.511,False
7phmBo7bB9I9YifAXqnlqV,I Wrote The Book,Morgan Wallen,19,2023,181.76666,-3.768,143.965,4.0,2.0,0.686,0.833,0.833,False
5RqSsdzTNPX1uzkmlHCFvK,Qlona,Karol G & Peso Pluma,19,2023,172.79778,-7.455,169.918,4.0,7.0,0.841,0.738,0.484,True
6WzRpISELf3YglGAh7TXcG,Popular,"The Weeknd, Playboi Carti & Madonna",19,2023,215.46689,-6.23,99.022,4.0,1.0,0.854,0.674,0.848,True
5AihIu9yF3flkw1jFMyfwW,Human,Cody Johnson,19,2023,221.52,-7.279,84.08,4.0,2.0,0.4,0.647,0.274,False
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,19,2023,210.68884,-4.409,159.92,3.0,9.0,0.561,0.604,0.242,False
67nepsnrcZkowTxMWigSbb,Meltdown,Travis Scott Featuring Drake,19,2023,246.13397,-5.275,111.975,4.0,7.0,0.557,0.774,0.397,True
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Lady Gaga,18,2023,244.76,-6.365,99.998,4.0,9.0,0.591,0.634,0.44,False
6fDlK6P4s3BVMls9EmfCWI,Wait In The Truck,HARDY Featuring Lainey Wilson,18,2023,277.6595,-6.986,139.999,4.0,6.0,0.542,0.464,0.251,False
7sliFe6W30tPBPh6dvZsIH,Area Codes,Kali,18,2023,139.3258,-10.867,154.569,4.0,1.0,0.823,0.388,0.507,True
5DIBVDJOHh7djepAjKHWCO,Heart Like A Truck,Lainey Wilson,17,2023,199.04,-5.416,139.974,4.0,9.0,0.587,0.632,0.392,False
5wG3HvLhF6Y5KTGlK0IW3J,Trance,"Metro Boomin, Travis Scott & Young Thug",17,2023,194.78667,-7.524,119.476,4.0,1.0,0.765,0.552,0.492,True
3IX0yuEVvDbnqUwMBB3ouC,Bad Idea Right?,Olivia Rodrigo,17,2023,184.78372,-3.545,129.981,4.0,9.0,0.631,0.881,0.808,True
4pCbJC43j3gSqG6Fen6upD,Hey Driver,Zach Bryan Featuring The War And Treaty,17,2023,227.46667,-5.836,79.014,4.0,0.0,0.583,0.351,0.462,False
4KULAymBBJcPRpk1yO4dOG,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,17,2023,227.19592,-7.746,77.639,4.0,0.0,0.429,0.453,0.155,False
41WQUSINanQHfhfKpFDsms,Used To Be Young,Miley Cyrus,17,2023,191.18576,-3.834,147.029,4.0,4.0,0.626,0.63,0.421,False
6Zu3aw7FfjAF9WA0fA81Oq,Big Energy,Latto,43,2022,173.18236,-3.838,106.017,4.0,11.0,0.935,0.807,0.813,True
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,43,2022,238.80508,-6.9,80.87,4.0,11.0,0.761,0.525,0.531,False
567e29TDzLwZwfDuEpGTwo,Stay,The Kid LAROI & Justin Bieber,40,2022,141.80576,-5.484,169.928,4.0,1.0,0.591,0.764,0.478,True
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,40,2022,153.19011,-5.569,153.96,4.0,2.0,0.601,0.741,0.441,False
50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,38,2022,207.85333,-2.724,141.02,4.0,2.0,0.788,0.859,0.822,False
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,38,2022,167.30318,-5.338,173.93,4.0,6.0,0.52,0.731,0.662,False
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,37,2022,178.52,-5.24,196.0,3.0,11.0,0.505,0.657,0.252,False
7rglLriMNBPAyuJOMGwi39,Cold Heart (PNAU Remix),Elton John & Dua Lipa,37,2022,202.73546,-6.32,116.032,4.0,1.0,0.795,0.8,0.934,False
1Y5Jvi3eLi4Chwqch9GMem,Super Gremlin,Kodak Black,36,2022,200.54794,-6.634,72.993,4.0,2.0,0.825,0.414,0.106,True
3WMj8moIAXJhHsyLaqIIHI,Something In The Orange,Zach Bryan,35,2022,228.01329,-12.151,175.212,3.0,4.0,0.369,0.192,0.148,False
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,33,2022,191.93777,-6.305,108.965,4.0,10.0,0.836,0.743,0.723,True
0rCFRyEy4WXjRXNpO80Dzs,Fall In Love,Bailey Zimmerman,32,2022,232.05882,-6.055,135.962,4.0,9.0,0.524,0.643,0.397,False
1KQc37jezhunxnOPhvdwSG,Numb Little Bug,Em Beihold,32,2022,169.2376,-6.892,84.974,4.0,8.0,0.742,0.527,0.638,False
3CIyK1V4JEJkg02E4EJnDl,Enemy,Imagine Dragons X JID,32,2022,173.38123,-4.424,77.011,4.0,11.0,0.728,0.783,0.555,False
59nOXPmaKlBfGMDeOVGrIK,Wait For U,Future Featuring Drake & Tems,32,2022,189.89333,-4.474,83.389,4.0,1.0,0.463,0.642,0.339,True
6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,32,2022,172.62666,-4.175,107.998,4.0,5.0,0.824,0.764,0.881,True
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,32,2022,157.47787,-5.068,119.706,4.0,9.0,0.728,0.818,0.681,False
0e8nrvls4Qqv5Rfa2UhqmO,Thats What I Want,Lil Nas X,32,2022,143.90112,-4.51,87.981,4.0,1.0,0.737,0.846,0.546,True
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,31,2022,230.74667,-3.745,126.011,4.0,11.0,0.807,0.893,0.537,False
4uJDDG8vXJ6fZHtTfrPfMX,She Likes It,Russell Dickerson & Jake Scott,30,2022,163.3112,-11.689,126.877,4.0,4.0,0.79,0.325,0.539,False
1IHWl5LamUGEuP4ozKQSXZ,Titi Me Pregunto,Bad Bunny,30,2022,243.71664,-5.198,106.672,4.0,5.0,0.65,0.715,0.187,True
1TE8AAk9koG0UJco6ZAUfx,Rock And A Hard Place,Bailey Zimmerman,28,2022,207.54095,-7.3,121.991,3.0,1.0,0.582,0.568,0.394,False
31lopd32BkJBTSgYE16c5e,In A Minute,Lil Baby,28,2022,200.47057,-5.99,78.75,1.0,4.0,0.547,0.604,0.149,True
0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,28,2022,173.94798,-5.902,107.005,4.0,5.0,0.902,0.582,0.332,True
200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,Cole Swindell,27,2022,206.10667,-3.449,134.944,4.0,8.0,0.607,0.912,0.722,False
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song),Post Malone Featuring Doja Cat,27,2022,192.84073,-6.009,100.964,4.0,5.0,0.733,0.67,0.472,True
0unNLQbn2xlm2nPcB1pdjS,Whiskey On You,Nate Smith,27,2022,183.78667,-5.196,110.025,4.0,8.0,0.473,0.751,0.569,False
5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,Nicky Youre & dazy,27,2022,163.02571,-5.11,131.443,4.0,10.0,0.768,0.714,0.842,False
1DbZAffh8GGwW41Q3AU8iC,Flower Shops,ERNEST Featuring Morgan Wallen,26,2022,214.40549,-5.908,128.062,3.0,7.0,0.544,0.459,0.231,False
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny & Chencho Corleone,26,2022,178.56744,-5.105,92.005,4.0,1.0,0.911,0.712,0.425,True
4k3lPl8YTKuY8c1HelVnm3,'Til You Can't,Cody Johnson,26,2022,224.21333,-4.865,160.087,4.0,1.0,0.501,0.815,0.46,False
0hquQWY3xvYqN4qtiquniF,Vegas,Doja Cat,26,2022,182.90668,-7.574,159.969,4.0,8.0,0.801,0.601,0.74,True
6ngGiVX91DRmGDH4G5EgeO,Son Of A Sinner,Jelly Roll,25,2022,232.09332,-7.489,86.041,4.0,7.0,0.365,0.541,0.329,False
13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,Maren Morris,25,2022,195.76,-4.986,149.9,4.0,4.0,0.591,0.814,0.815,False
6VhuP99TE6gYNQRJIlAWFD,Until I Found You,Stephen Sanchez,25,2022,176.66667,-6.097,202.466,3.0,10.0,0.346,0.5,0.191,False
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Steve Lacy,25,2022,232.06667,-7.093,168.946,4.0,1.0,0.686,0.494,0.7,True
0oF9jpn0n8afMpbHKgRd6J,I Ain't Worried,OneRepublic,25,2022,148.48586,-5.93,140.003,4.0,0.0,0.713,0.792,0.81,False
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),Doja Cat,24,2022,138.29333,-6.029,91.942,4.0,8.0,0.912,0.655,0.793,True
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry Styles,24,2022,177.9547,-4.595,114.996,4.0,10.0,0.714,0.728,0.901,False
6aIrXGmaFqPafbYgxbMUsj,AA,Walker Hayes,24,2022,189.56,-5.858,104.03,4.0,4.0,0.634,0.764,0.736,False
59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,24,2022,153.0,-6.543,179.773,3.0,7.0,0.345,0.612,0.232,True
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks,Drake Featuring 21 Savage,24,2022,218.36462,-4.711,165.921,4.0,0.0,0.529,0.673,0.366,True
48UKTR66uUOT9LaUvooTNx,The Kind Of Love We Make,Luke Combs,23,2022,224.42667,-4.13,102.025,4.0,1.0,0.608,0.745,0.464,False
6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,23,2022,245.93996,-5.453,99.968,4.0,5.0,0.804,0.674,0.292,True
0U4iRayct65wsaBMQGiLbg,5 Foot 9,Tyler Hubbard,22,2022,189.77333,-5.576,105.997,4.0,5.0,0.605,0.79,0.507,False
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,22,2022,213.06122,-8.797,98.047,4.0,7.0,0.801,0.475,0.234,True
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,Tems,21,2022,247.57896,-7.478,125.15,5.0,6.0,0.562,0.463,0.416,False
3HqcNJdZ2seoGxhn0wVNDK,Provenza,Karol G,21,2022,207.62666,-7.912,111.029,4.0,1.0,0.863,0.502,0.567,False
4tYFy8ALRjIZvnvSLw5lxN,Party,Bad Bunny & Rauw Alejandro,21,2022,227.62889,-5.389,97.013,4.0,9.0,0.829,0.799,0.471,True
3JXF3LsUjyDIHjuwhXxdjo,Sweetest Pie,Megan Thee Stallion & Dua Lipa,21,2022,201.33401,-7.187,123.972,4.0,7.0,0.814,0.626,0.686,True
46IZ0fSY2mpAiktS3KOqds,Easy On Me,Adele,21,2022,224.69478,-7.519,141.981,4.0,5.0,0.604,0.366,0.13,False
6TpyujRefwsflWFXbmjVpj,Doin' This,Luke Combs,21,2022,254.17332,-5.878,115.01,4.0,1.0,0.588,0.55,0.39,False
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,21,2022,260.25333,-7.163,133.629,4.0,1.0,0.586,0.525,0.508,False
00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone & The Weeknd,21,2022,193.50667,-4.806,97.014,4.0,1.0,0.687,0.781,0.688,True
3Vi5XqYrmQgOYBajMWSvCi,Need To Know,Doja Cat,21,2022,210.56,-6.509,130.041,4.0,1.0,0.664,0.609,0.194,True
27NovPIUIRrOZoCHxABJwK,Industry Baby,Lil Nas X & Jack Harlow,21,2022,212.0,-7.409,149.995,4.0,3.0,0.736,0.704,0.894,True
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,21,2022,168.60172,-5.692,121.932,4.0,4.0,0.695,0.54,0.415,True
6xGruZOHLs39ZbVccQTuPZ,Glimpse Of Us,Joji,20,2022,233.45619,-9.258,169.914,3.0,8.0,0.44,0.317,0.268,False
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",20,2022,216.12,-8.516,205.863,4.0,0.0,0.577,0.45,0.83,False
3ncmoWTwJgx63LwMTyBCXf,Hrs And Hrs,Muni Long,20,2022,204.3166,-4.746,133.953,3.0,6.0,0.523,0.521,0.661,True
4vVjPTApwXZwB2H3mBq3ml,Hotel Lobby (Unc And Phew),Quavo & Takeoff,20,2022,142.6572,-4.377,127.984,4.0,11.0,0.823,0.638,0.155,True
54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,20,2022,165.26482,-3.67,114.061,4.0,5.0,0.772,0.75,0.587,False
2DB4DdfCFMw1iaR6JaR03a,Bam Bam,Camila Cabello Featuring Ed Sheeran,20,2022,206.07053,-6.377,94.996,4.0,8.0,0.756,0.697,0.956,False
5vUnjhBzRJJIAOJPde6zDx,To The Moon!,JNR CHOI & Sam Tompkins,20,2022,152.13715,-11.814,144.047,4.0,2.0,0.745,0.65,0.386,True
5C9jQ8ikTOieveuORd8wlf,Like I Love Country Music,Kane Brown,20,2022,234.8,-6.73,124.986,4.0,8.0,0.533,0.802,0.69,False
3XgGQ1wjo5khvq2UImjyNF,All Mine,Brent Faiyaz,20,2022,216.06268,-8.54,141.967,4.0,9.0,0.617,0.378,0.22,True
4PuAqZlL1tkidkuxfDlLbF,23,Sam Hunt,20,2022,179.72018,-5.138,98.004,4.0,3.0,0.641,0.78,0.693,False
7FlQk2gJ6TBrHHiidvdR2O,MAMIII,Becky G X Karol G,20,2022,226.09332,-3.554,94.048,4.0,4.0,0.836,0.703,0.902,False
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil,Lil Durk Featuring Gunna,20,2022,181.39333,-9.086,140.037,4.0,6.0,0.795,0.526,0.194,True
7qTaDOcld0VmBWXnkbUj45,Broadway Girls,Lil Durk Featuring Morgan Wallen,20,2022,185.6,-3.599,74.967,4.0,10.0,0.659,0.745,0.54,False
3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know,Morgan Wallen,20,2022,215.57152,-6.214,139.995,4.0,6.0,0.537,0.701,0.552,True
7l9IqDtVWJurTvkQHq1BGh,She's All I Wanna Be,Tate McRae,20,2022,207.12,-5.323,160.118,4.0,2.0,0.602,0.626,0.619,False
3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking,Ingrid Andress With Sam Hunt,20,2022,194.54498,-7.317,79.018,4.0,10.0,0.678,0.528,0.614,False
5nEUEJWFtBFdjVGeFyIOL0,F.N.F. (Let's Go),Hitkidd & Glorilla,20,2022,137.38667,-4.159,156.985,4.0,1.0,0.812,0.725,0.65,True
5mt882Eqx22RwFOTE01jS8,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,20,2022,111.48385,-14.202,77.487,4.0,9.0,0.825,0.234,0.18,True
41oY4WCTj5kccfesTVFnvN,Tarot,Bad Bunny & Jhay Cortez,20,2022,237.89474,-3.971,114.011,4.0,11.0,0.795,0.684,0.419,True
4ZtFanR9U6ndgddUvNcjcG,Good 4 U,Olivia Rodrigo,20,2022,178.14667,-5.044,166.928,4.0,9.0,0.563,0.664,0.688,True
1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,20,2022,298.93332,-13.123,108.376,4.0,10.0,0.629,0.545,0.194,False
7yRJMLG9ja0fBVVEmV6vcT,Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,20,2022,214.41615,-6.436,73.903,4.0,1.0,0.553,0.609,0.471,False
0P9c1rdCeGAkCeS425KbI5,Trouble With A Heartbreak,Jason Aldean,20,2022,196.02667,-4.926,135.973,4.0,5.0,0.582,0.797,0.595,False
6F7UOC6fPWOkPqybOWBHSv,If I Was A Cowboy,Miranda Lambert,20,2022,195.01334,-5.68,80.07,4.0,6.0,0.575,0.644,0.626,False
19ZzEzb4BVK1wVO4brrmZz,Beers On Me,"Dierks Bentley, Breland & HARDY",20,2022,174.68054,-4.251,146.028,4.0,4.0,0.59,0.846,0.733,False
1dm6z1fWB0cErMszU25dy2,Despues de La Playa,Bad Bunny,20,2022,230.4,-3.221,78.293,4.0,5.0,0.564,0.903,0.607,False
3XOalgusokruzA5ZBA2Qcb,Pushin P,Gunna & Future Featuring Young Thug,20,2022,136.26666,-4.572,77.502,1.0,1.0,0.773,0.422,0.488,True
3iYEsBl8NBq1o1j5uY2Noe,Never Say Never,Cole Swindell / Lainey Wilson,20,2022,176.14667,-4.028,140.073,4.0,0.0,0.472,0.937,0.454,False
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Bad Bunny & Bomba Estereo,20,2022,258.29877,-5.745,79.928,4.0,3.0,0.647,0.686,0.268,False
0gNrujgnSfw4LuSvd0Jbs6,Damn Strait,Scotty McCreery,20,2022,230.22667,-6.15,144.022,4.0,4.0,0.523,0.64,0.48,False
2FGOg7uYBfnspkPOISXTFY,Ghost Story,Carrie Underwood,20,2022,181.4,-5.587,142.909,3.0,7.0,0.479,0.742,0.454,False
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,20,2022,217.74667,-4.839,173.799,4.0,9.0,0.468,0.779,0.26,False
0k11c8vwyeNSGQex6UMa1v,Last Night Lonely,Jon Pardi,20,2022,182.16136,-2.842,102.987,4.0,6.0,0.652,0.813,0.851,False
7g0Zfd5J6Hzx9M2fRUMuba,Take My Name,Parmalee,20,2022,157.90668,-4.143,163.957,4.0,7.0,0.559,0.66,0.574,False
0uRrG2jRR5tuifsYIJHEao,Sand In My Boots,Morgan Wallen,19,2022,202.13333,-6.628,69.877,4.0,3.0,0.403,0.537,0.414,False
1qMMYpVatbRITKCfq1gasi,Puffin On Zootiez,Future,19,2022,172.93333,-5.748,124.992,4.0,8.0,0.883,0.657,0.284,True
1xzi1Jcr7mEi9K2RfzLOqS,Cuff It,Beyonce,19,2022,225.38884,-5.668,115.042,4.0,7.0,0.78,0.689,0.642,True
57DarSfRMIVRCeDBGW0l5S,Last Last,Burna Boy,19,2022,172.34232,-4.457,87.925,4.0,3.0,0.795,0.565,0.55,False
2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SZA,19,2022,173.90668,-8.665,106.534,5.0,7.0,0.533,0.417,0.376,True
6vjZxvzdAeHp7jv3R398Xm,What My World Spins Around,Jordan Davis,19,2022,186.8,-6.483,124.882,4.0,2.0,0.686,0.733,0.7,False
2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,Nicki Minaj,19,2022,170.97742,-2.565,133.014,4.0,2.0,0.951,0.878,0.923,True
2HHLfzE7PkljuqyYU4vwmh,Me Or Sum,"Nardo Wick, Lil Baby & Future",19,2022,225.53333,-6.757,160.333,4.0,1.0,0.534,0.573,0.373,True
760jhRscwGbIIe1m1IIQpU,Surface Pressure,Jessica Darrow,19,2022,202.22667,-8.286,180.088,4.0,2.0,0.65,0.584,0.37,False
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,50,2021,215.62666,-5.487,118.049,4.0,0.0,0.679,0.825,0.644,True
5nujrmhLynf4yMoMtj8AQF,Levitating,Dua Lipa Featuring DaBaby,49,2021,203.06416,-3.787,102.977,4.0,6.0,0.702,0.825,0.915,False
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,48,2021,238.80508,-6.9,80.87,4.0,11.0,0.761,0.525,0.531,False
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38,2021,242.09642,-7.964,148.088,4.0,5.0,0.586,0.616,0.719,False
6IBcOGPsniK3Pso1wHIhew,Forever After All,Luke Combs,37,2021,232.53333,-5.195,151.964,4.0,0.0,0.487,0.65,0.456,False
3DarAbFujv6eYNliUTyqtz,Kiss Me More,Doja Cat Featuring SZA,36,2021,208.66667,-3.463,110.97,4.0,8.0,0.764,0.705,0.781,True
1KMkcUvF7m3SDChDOa7i5L,Without You,The Kid LAROI,36,2021,161.38458,-7.357,93.005,4.0,0.0,0.662,0.413,0.467,True
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,35,2021,200.04,-5.94,171.001,4.0,1.0,0.513,0.73,0.334,False
1SC5rEoYDGUK4NfG82494W,Montero (Call Me By Your Name),Lil Nas X,34,2021,137.70432,-6.725,178.781,4.0,8.0,0.593,0.503,0.71,True
7kDUspsoYfLkWnZR7qwHZl,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,2021,139.46068,-5.134,124.939,4.0,5.0,0.731,0.675,0.298,True
4jPy3l0RUwlUI9T5XHBW2m,Mood,24kGoldn Featuring iann dior,33,2021,140.53333,-3.671,91.007,4.0,7.0,0.701,0.716,0.732,True
4ZtFanR9U6ndgddUvNcjcG,Good 4 U,Olivia Rodrigo,31,2021,178.14667,-5.044,166.928,4.0,9.0,0.563,0.664,0.688,True
4iJyoBOLtHqaGxP12qzhQI,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,30,2021,198.08163,-6.181,90.03,4.0,0.0,0.677,0.696,0.464,True
20BOju91NaEFK5Py4VJ2pp,Best Friend,Saweetie Featuring Doja Cat,30,2021,155.88385,-4.12,94.018,4.0,4.0,0.84,0.766,0.402,True
5NUXE8W12lWcUXgJRCjeEw,One Too Many,Keith Urban Duet With P!nk,30,2021,203.89333,-6.504,82.959,4.0,4.0,0.697,0.535,0.594,False
6HU7h9RYOaPRFeh0R3UeAr,Deja Vu,Olivia Rodrigo,29,2021,215.50667,-7.222,180.917,4.0,2.0,0.442,0.612,0.178,True
3oV2RVOmwdWdf9BmGS4Oad,Glad You Exist,Dan + Shay,29,2021,144.76,-8.035,103.96,4.0,11.0,0.741,0.499,0.692,False
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,29,2021,198.37099,-8.964,89.087,3.0,0.0,0.449,0.465,0.543,False
3MkXV52jXtsG4pvKp4cGE8,Chasing After You,Ryan Hurd With Maren Morris,29,2021,207.66667,-6.358,131.933,4.0,4.0,0.601,0.675,0.446,False
0nqhKXDjsyBMvbeWmgijD0,Wockesha,Moneybagg Yo,28,2021,180.9302,-9.229,82.103,4.0,0.0,0.582,0.537,0.771,True
5wANPM4fQCJwkGd4rN57mH,Drivers License,Olivia Rodrigo,28,2021,242.01334,-8.81,143.875,4.0,10.0,0.561,0.431,0.137,True
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,28,2021,132.78036,-6.865,149.996,4.0,4.0,0.778,0.695,0.472,True
3Vi5XqYrmQgOYBajMWSvCi,Need To Know,Doja Cat,27,2021,210.56,-6.509,130.041,4.0,1.0,0.664,0.609,0.194,True
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,27,2021,160.0,-8.493,83.995,4.0,10.0,0.709,0.548,0.543,True
58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,26,2021,161.85333,-6.459,79.994,4.0,1.0,0.647,0.765,0.855,False
0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat & The Weeknd,25,2021,186.17332,-6.414,128.986,4.0,8.0,0.828,0.621,0.436,True
5CZ40GBx1sQ9agT82CLQCT,Traitor,Olivia Rodrigo,25,2021,229.22667,-7.885,100.607,4.0,3.0,0.38,0.339,0.0849,False
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,2021,227.39516,-5.483,99.048,4.0,10.0,0.713,0.676,0.721,False
6tDDoYIxWvMLTdKpjFkc1B,Telepatia,Kali Uchis,25,2021,160.19147,-9.016,83.97,4.0,11.0,0.653,0.524,0.553,False
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,25,2021,230.74667,-3.745,126.011,4.0,11.0,0.807,0.893,0.537,False
5FG7Tl93LdH117jEKYl3Cm,Essence,Wizkid Featuring Tems,24,2021,248.04,-6.002,104.027,4.0,0.0,0.849,0.707,0.602,False
3Wrjm47oTz2sjIgck11l5e,Beggin',Maneskin,24,2021,211.56,-4.808,134.002,4.0,11.0,0.714,0.8,0.589,False
1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,24,2021,185.14667,-11.639,72.017,3.0,9.0,0.453,0.35,0.279,False
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,24,2021,213.49333,-8.425,183.89,4.0,9.0,0.602,0.477,0.552,False
0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,24,2021,245.62553,-4.4,119.991,4.0,5.0,0.612,0.884,0.626,False
4Iedi94TIaB2GGb1nMB68v,On Me,Lil Baby,24,2021,135.95964,-6.295,77.972,4.0,6.0,0.856,0.564,0.483,True
3hLuHKzG1cmlRpq53ZVWd8,The Good Ones,Gabby Barrett,23,2021,215.1406,-5.023,89.957,4.0,2.0,0.519,0.552,0.331,False
567e29TDzLwZwfDuEpGTwo,Stay,The Kid LAROI & Justin Bieber,23,2021,141.80576,-5.484,169.928,4.0,1.0,0.591,0.764,0.478,True
1BVzLiBS3MWmXzqcxBFJDt,Almost Maybes,Jordan Davis,23,2021,179.18668,-4.025,180.316,4.0,11.0,0.476,0.864,0.53,False
2LbNkvmYabhVf9jBCVeLm7,Beat Box,SpotemGottem,23,2021,212.02667,-8.177,159.985,4.0,8.0,0.816,0.46,0.392,True
