rank,title,artist,count,year,id
32,MMMBop,Hanson,22,1997,0lnxrQAd9ZxbhBBe7d8FO8
33,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,22,1997,4INDiWSKvqSKDEu7mh8HFz
34,6 Underground,Sneaker Pimps,22,1997,7KvSuH86lIT2aTl9PBCAfd
35,Not Tonight,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",21,1997,42OhQBFNIbMyxRGxyPOvQA
36,Say You'll Be There,Spice Girls,21,1997,1yTQ39my3MoNROlFw3RDNy
37,Where Have All The Cowboys Gone?,Paula Cole,21,1997,2ck13qfgRZ1msyEJlDqzvk
38,That's Right,DJ Taz Featuring Raheem The Dream,20,1997,1Inq5p7LPUNq1W40hvTD7h
39,Do You Like This,Rome,20,1997,5XpcWuM4N62zYnCRgyziAu
40,Just Another Day,John Mellencamp,20,1997,55MW5FDncO7dP8SE5fYboa
41,It's No Good,Depeche Mode,20,1997,7HDWE2Ib7cjkhzULV4K8y3
42,It's Your Love,Tim McGraw With Faith Hill,20,1997,503sFkc8Y2eyGnM6cu8kHm
43,"It's Alright, It's Ok",Leah Andreone,20,1997,3VmMPFCqLlbELgN5hne7nu
44,"Don't Wanna Be A Player (From ""Booty Call"")",Joe,20,1997,1JmeJIl1Ef7asaGgIN05Ze
45,Don't Stop Movin',Livin' Joy,20,1997,2P3cEaLNB0qczz4BDB7Mxc
46,2 Become 1,Spice Girls,20,1997,36AWdhZIGLUTkWpJDhe7va
47,What's On Tonight,Montell Jordan,20,1997,1q3C05jegoKRuU1biZtVxv
48,Up Jumps Da Boogie,Magoo And Timbaland,20,1997,4iIba3ZoAxi5TrDs11O5ZO
49,Hypnotize,The Notorious B.I.G.,20,1997,7KwZNVEaqikRSBSpyhXK2j
50,To The Moon And Back,Savage Garden,20,1997,6FRtjadDsEhZIQIlh1loEM
51,Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,20,1997,7BDQ7lfI6JBLDr7ucZcScv
52,Gotham City,R. Kelly,20,1997,1OCFE38LYUf22diBKJ8Z4W
53,"Go The Distance (From ""Hercules"")",Michael Bolton,20,1997,3hS5RCp5EE1wUiiE7f8dM1
54,I Love Me Some Him/I Don't Want To,Toni Braxton,20,1997,4xjGqrxavGBW8RldcCDBA8
55,Until I Find You Again,Richard Marx,20,1997,6gNirx6Z1I2gtIZ3o9CaNP
56,Get It Together,702,20,1997,4eDCsyIHTSu3cQZ5wDIyP7
57,Everyday Is A Winding Road,Sheryl Crow,20,1997,0t6DAi9KEiaWOtgTTXGhD2
58,Gangstas Make The World Go Round,Westside Connection,20,1997,2vytyWClpsahqcL6NibSE3
59,I Say A Little Prayer,Diana King,20,1997,5nRBw0eIbbXWn5zCoSc5aL
60,For You,Kenny Lattimore,20,1997,4eI8okfmurpexL41RdjkGA
61,I Wanna Be There,Blessid Union Of Souls,20,1997,2vhzLqIcXvjjBV2InAa3My
62,"Let It Go (From ""Set It Off"")",Ray J,20,1997,6igXETl1zKir06CA7NWYo2
63,Thinking Of You,Tony Toni Tone,20,1997,2kp0HkwA1v8WcmCwYqm7DO
64,I'll Be,Foxy Brown Featuring Jay-Z,20,1997,6Ag4SYLUGFdnJrCwUIb4mT
65,Firestarter,The Prodigy,20,1997,1auX4gkGe7hbrOH0BXdpV4
66,When I Die,No Mercy,20,1997,4z1IYRhVpbLCBaqZXYIl66
67,Let Me Clear My Throat,DJ Kool,20,1997,7k3sn5TIQ3qRVJ8FPTG9kx
68,Can U Feel It,3rd Party,20,1997,
69,Your Woman,White Town,20,1997,3UBItNVbFQiVC5hBQlBvnr
70,A Little Bit Of Ecstasy,Jocelyn Enriquez,20,1997,2mh6vBBled0iSZ56uJju2A
71,All By Myself,Celine Dion,20,1997,0gsl92EMIScPGV1AU35nuD
72,One More Time,Real McCoy,20,1997,13vDH7LlES2hajU7yR07Mz
73,Alone,Bee Gees,20,1997,7GsoUeI9DtaTSjJHenyCNP
74,Silent All These Years,Tori Amos,20,1997,3IZXUxoL1Q7yUj5mh3Tmqp
75,Someone,SWV (Featuring Puff Daddy),20,1997,68scrpEYQeO5B0OqAr2w9h
76,You Bring Me Up,K-Ci & JoJo,20,1997,6dubSkmTrXTLqm24ldMX5s
77,"C U When U Get There (From ""Nothing To Lose"")",Coolio Featuring 40 Thevz,20,1997,6uWez0py1zc17F7hjp7jIt
78,Never Make A Promise,Dru Hill,20,1997,1yzY2f1TONLTAjgkXygH24
79,Sweet Sexy Thing,Nu Flavor Featuring Roger,20,1997,4C1F2wkwri8EVTKoB24PbW
80,"Look Into My Eyes (From ""Batman & Robin"")",Bone Thugs-N-Harmony,20,1997,4ISp82TYvp9G3HTA2dPzQu
81,Coco Jamboo,Mr. President,20,1997,5fRvePkRGdpn2nKacG7I6d
82,You Make Me Wanna...,Usher,19,1997,47TqCCnEliDp8NRDyIQoQq
83,My Baby Daddy,B-Rock & The Bizz,19,1997,3sFOja0FKurzewYUvySXRT
84,Havana,Kenny G,19,1997,3h94vp5QyqopAwVolKhM5l
85,Come On,Billy Lawrence Featuring MC Lyte,19,1997,7L6ltzifwphuvgAjKQH4Y7
86,On & On,Erykah Badu,19,1997,4Na2HfNSr58chvfX69fy36
87,Smile,Scarface Featuring 2Pac & Johnny P,19,1997,2wxO3ZydJTZRi4Bbc02q7i
88,Free,Ultra Nate,19,1997,2mkdZTHKimOJ86Hg0RWSKc
89,I Shot The Sheriff,Warren G,19,1997,5uC1sC1OmVKfU0m5opiY25
90,Have A Little Mercy,4,19,1997,7sZrgx3rQTRjLHsGT8B9Yu
91,No Diggity,BLACKstreet (Featuring Dr. Dre),19,1997,6MdqqkQ8sSC0WB4i8PyRuQ
92,Big Daddy,Hev-D,19,1997,1W9F8VPigP4dYlg1apN0gl
93,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,19,1997,1kwNHkKXJ4c4MchgATAOBJ
94,I Can Love You,Mary J. Blige,19,1997,4MTHIKGWNTBoubzDMkXFfa
95,Insomnia,Faithless,19,1997,7bYgb2MIxaAI6LAwN78qQs
96,Change The World,Eric Clapton,19,1997,5Ds0VGkTSQ1jf4KzLUpZPb
97,Desperately Wanting,Better Than Ezra,18,1997,7GuLQiPvQbfzP0kqcvgIQQ
98,Full Of Smoke,Christion,18,1997,00FR9VQ0uzF4NNxVKKiMz2
99,Around The World,Daft Punk,18,1997,1pKYYY0dkg23sQQXi0Q5zN
0,Follow You Down/Til I Hear It From You,Gin Blossoms,46,1996,5f2wSctNJlAOUAaRxQAcoM
1,Nobody Knows,The Tony Rich Project,44,1996,2PsHIonOTmX6bSrzIJSjyS
2,C'mon N' Ride It (The Train),Quad City DJ's,42,1996,2QLEN3RVunMas7j0PHjeAT
3,"Insensitive (From ""Bed Of Roses"")",Jann Arden,40,1996,0yx00RNuvZY5Vn8nlpUnMk
4,Give Me One Reason,Tracy Chapman,39,1996,4vDBJeeQCbhP9FaPPMsYkY
5,Counting Blue Cars,Dishwalla,39,1996,6B618H5CuCdEzcVs0NKTlt
6,Macarena,Los Del Mar,36,1996,0trlOlkudbHOl211uYkM6W
7,Macarena (Bayside Boys Mix),Los Del Rio,36,1996,4oaj36KzXRgDg4McgcTsZK
8,Wonder,Natalie Merchant,34,1996,5Hz6aGrZZizNBoJ6kE6Rqi
9,Missing,Everything But The Girl,34,1996,1waLmkUyMq0M5ACmf5SG7q
10,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,33,1996,28UMiBhn383n9S7GL4tsxD
11,Always Be My Baby,Mariah Carey,32,1996,2aBxt229cbLDOvtL7Xbb9x
12,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,32,1996,5Erc0rv16PU4Z5Zt16kGQe
13,Ironic,Alanis Morissette,32,1996,1d6KS9GH06JAd19uiBy9IE
14,Sweet Dreams,La Bouche,32,1996,2wz5weI4PREzpexKfrKgwv
15,You're Makin' Me High/Let It Flow,Toni Braxton,30,1996,5bJ796cOnGBzSN5bm4mwMj
16,Be My Lover,La Bouche,30,1996,2aQpISWUBToaF84DDiTeRV
17,Who Will Save Your Soul,Jewel,30,1996,0OH8dSQmKm2zjhqRPYsk1h
18,This Is Your Night,Amber,29,1996,6YX75Ps2XsWn9dOzwbqmNV
19,I Love You Always Forever,Donna Lewis,28,1996,1PEqh7awkpuepLBSq8ZwqD
20,Twisted,Keith Sweat,28,1996,69QIVIjPMnI1ABLBqh9P1b
21,Only You,112 Featuring The Notorious B.I.G.,28,1996,6zOg9gP62RJSsKFeOBAgvH
22,The World I Know,Collective Soul,27,1996,1HSVpIU0XU1WuwiBLBWAZd
23,Loungin,LL Cool J,26,1996,0UN5OvKlbg06LnZyVk48ll
24,My Boo,Ghost Town DJ's,26,1996,4c0rkFPszqQTyC753tsCMU
25,Just A Girl,No Doubt,26,1996,5lWRaa0fBxDE5yU91npPq7
26,Where Do You Go,No Mercy,26,1996,37tzoWY1ubBQKGXiWdO5Qv
27,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,24,1996,2S2x5N5VJNn7vqYukvoFFC
28,Name,Goo Goo Dolls,24,1996,1G8jae4jD8mwkXdodqHsBM
29,Change The World,Eric Clapton,24,1996,5Ds0VGkTSQ1jf4KzLUpZPb
30,Do You Miss Me,Jocelyn Enriquez,23,1996,7gwmt0VVIbC7hIahJvhsWP
31,You Learn/You Oughta Know,Alanis Morissette,23,1996,4l7YIni9bAiGwWMqK5wvgV
32,One Sweet Day,Mariah Carey & Boyz II Men,22,1996,7ySbfLwdCwl1EM0zNCJZ38
33,1979,The Smashing Pumpkins,22,1996,5QLHGv0DfpeXLNFo7SFEy1
34,Kissin' You,Total,22,1996,1e5DTpM1WeggytDXbphivX
35,"The Earth, The Sun, The Rain",Color Me Badd,22,1996,20lzW8sXHa20GVDyIwJihy
36,Hook,Blues Traveler,21,1996,27IRo2rYeizhRMDaNVplNM
37,"1, 2, 3, 4 (Sumpin' New)",Coolio,21,1996,2wPjoNKQAfEdgEYrPIBwAD
38,Ready To Go,Republica,20,1996,7Duqn8un04Nz5n4PWk83Q5
39,Release Me,Angelina,20,1996,0Adj9fQY9QurLs8xs1aFBG
40,Tha Crossroads,Bone Thugs-N-Harmony,20,1996,5KSJ9k1FYjFLnIRlJT2wF8
41,Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley,20,1996,6zA2SEJJoiNByVMlQ4vgtH
42,Don't Cry,Seal,20,1996,1plWd6HPu5RUGa3kszuaYA
43,Doin It,LL Cool J,20,1996,4WMBl2wiGUSGa5C7tfQEAo
44,That Girl,Maxi Priest Featuring Shaggy,20,1996,2NFTEx9YLvWs4fWgKD0mZ9
45,Reach,Gloria Estefan,20,1996,5XA5gILkpyVfHuoBLl9kfN
46,Cumbersome,Seven Mary Three,20,1996,6u1yKoh00WaoSpNp46RzKF
47,Stupid Girl,Garbage,20,1996,3fNf71Ktya4CYMqGM6eRud
48,Elevators (Me & You),OutKast,20,1996,2oLwDI8tZUOh6SmTMRRfKs
49,"Keep On, Keepin' On (From ""Sunset Park"")",MC Lyte Featuring Xscape,20,1996,42aZFX1bcCDj75ue0KoNSd
50,Po Pimp,Do Or Die (Featuring Twista),20,1996,66AMCAjrOk7c957i3ej06f
51,Only Happy When It Rains,Garbage,20,1996,1IsGA5ceSC4a5nxgAEYnQd
52,In The Meantime,Spacehog,20,1996,02lTDOxHeXTHsdwXoz6lpC
53,I Will Survive,Chantay Savage,20,1996,140QoNMw1OQqyo1tpeeTpm
54,I Want To Come Over,Melissa Etheridge,20,1996,7tOEXhPdFosbBcQrAISAfl
55,It's All Coming Back To Me Now,Celine Dion,20,1996,5EQzuYfTZt7B2LqlvTF49l
56,Jealousy,Natalie Merchant,20,1996,3qcVyKUKAOfBoQJsxHfhmW
57,Jellyhead,Crush,20,1996,0xdFJkARYp9VZ2vfdNxkYX
58,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,20,1996,4ApalXtrakg9pfXbnHjpHr
59,Lady,D'Angelo,20,1996,7AjfklMN4WpQYz5FkT4E66
60,I Can't Sleep Baby (If I),R. Kelly,20,1996,6JR2utS6oY0U6OVDmIHiqV
61,"Machinehead (From ""Fear"")",Bush,20,1996,1wrhhPzd2ncJPNgUcGgBGg
62,Hay,Crucial Conflict,20,1996,56hvN4r1qI7kDW9cw1lVov
63,"Guilty (From ""Seven"")",Gravity Kills,20,1996,4YhqUU66bIqBapat2XD1Cg
64,Glycerine,Bush,20,1996,5buITai6eMzU8rJonMEI6e
65,Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,20,1996,53oWwSxPuyH2cjYKXH8fgO
66,"Not Gon' Cry (From ""Waiting To Exhale"")",Mary J. Blige,20,1996,2OA0iq9hGkvUcS5qA1ZJnU
67,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,20,1996,6n7Aj8Ok0kyktLxFjcUreo
68,Feels So Good (Show Me Your Love),Lina Santiago,20,1996,n/a
69,"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,20,1996,7mVV7fepIMUAE4FDyihupV
70,If I Ruled The World,Nas,20,1996,5PQmSHzWnlgG4EBuIqjac2
71,The Things That You Do,Gina Thompson,20,1996,1I8SqBOR5G5UFR9BJfZYmu
72,Wonderwall,Oasis,20,1996,7ygpwy2qP3NbrxVkHvUhXY
73,Tres Delinquentes,Delinquent Habits,20,1996,1dstLlsgEFPsaiccsUz2SP
74,Use Your Heart,SWV,20,1996,3e2Bo9TD1mtlqysEJa7Mep
75,Blue,LeAnn Rimes,20,1996,1g5EcKDECPxeI7kgkvcbxm
76,"Touch Myself (From ""Fled"")",T-Boz,20,1996,1qHj9v76opZtAIwKhLzFtr
77,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,20,1996,1FL7eUG80aeUeyMO2N4btN
78,Who Do U Love,Deborah Cox,20,1996,54lhKZ69xX8TeHRgWNU3rU
79,Can't Get You Off My Mind,Lenny Kravitz,20,1996,7bk6iZ5dsrMySXB0aVFYXO
80,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,20,1996,5DgNGI95SbwM64C4apE6Or
81,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,20,1996,4xrBjUq18fvXK68DJEi5XM
82,Until It Sleeps,Metallica,20,1996,63aVbch5VRXtQnCITdeDTZ
83,Anything,3T,20,1996,2AtBXRPCZhtIqSGF5ap33B
84,Why I Love You So Much/Ain't Nobody,Monica,20,1996,7EKvTUo567BRNzZ37clvlf
85,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",Joe,20,1996,3UGNdLrhhsK0SY9gNqe8TT
86,Woo-Hah!! Got You All In Check/Everything Remains Raw,Busta Rhymes,20,1996,09WxJCWFMWAxTHBLLelpDS
87,"Tonight, Tonight",The Smashing Pumpkins,20,1996,7bu0znpSbTks0O6I98ij0W
88,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,20,1996,7yoSYvQZOoFSIiycmLaZex
89,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",H-Town,20,1996,6uDRZi9MOTtkuNUHMfREib
90,You're The One,SWV,20,1996,67ZorjDM25q7bETfLbHdfS
91,Children,Robert Miles,20,1996,4wtR6HB3XekEengMX17cpc
92,"Closer To Free (From ""Party Of Five"")",BoDeans,20,1996,0xw22cJECqEQ8RlH0H4sHr
93,5 O'Clock,Nonchalant,20,1996,5Ycwq1vrM36vHbGz8ZoGr8
94,Tucker's Town,Hootie & The Blowfish,20,1996,5wDeYEOMGyOEKjlo7bbKsE
95,"Last Night (From ""The Nutty Professor"")",Az Yet,19,1996,2mj1Z5bqu0UfW4o4a7UxpW
96,You,Monifah,19,1996,02vWCg2NNFgPb5VDkaA5g6
97,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",19,1996,0BP2RFjKRSmNtkJW3f1nhR
98,Where It's At,Beck,19,1996,0myfUjrUP8kMrk48nOXAY0
99,Flood,Jars Of Clay,19,1996,4wSqP7Vo7HcoakudSMzxAO
0,Run-Around,Blues Traveler,41,1995,500Tkm3vJmVtdUwdCVxCTb
1,I Know,Dionne Farris,38,1995,698R7h4SU5zyNil1iReHAX
2,Let Her Cry,Hootie & The Blowfish,35,1995,6NGi23FFKq9tH5NR1NcTw2
3,December,Collective Soul,34,1995,7GNLvWRG9itrCk0zarYKmQ
4,In The House Of Stone And Light,Martin Page,32,1995,1QlIB0pkLKR8vEDSW7r42t
5,As I Lay Me Down,Sophie B. Hawkins,31,1995,6S8ZXzeXsfCj8qi9179McI
6,Hold My Hand,Hootie & The Blowfish,31,1995,4WnYuVFXe6Si4fZqkxbnvS
7,I Believe,Blessid Union Of Souls,31,1995,7qnNnQTGxdzI2wZWpa0vDD
8,Freak Like Me,Adina Howard,30,1995,6Vas6h9lB5mmeVDXdFqlQA
9,Waterfalls,TLC,30,1995,6qspW4YKycviDFjHBOaqUY
10,Someone To Love,Jon B. Featuring Babyface,30,1995,1ukbwpUGSimFKWxI7KfT8h
11,Don't Take It Personal (Just One Of Dem Days),Monica,29,1995,0JCAezTC5IlK1a9o0YBEsD
12,Boombastic/In The Summertime,Shaggy,29,1995,4fxF8ljwryMZX5c9EKrLFE
13,This Is How We Do It,Montell Jordan,29,1995,6uQKuonTU8VKBz5SHZuQXD
14,"Shy Guy (From ""Bad Boys"")",Diana King,29,1995,3ldG6XCLDXxWg1N6XhrSKo
15,I Can Love You Like That,All-4-One,29,1995,70d8omRI2p7qesFOiy55Ro
16,Kiss From A Rose,Seal,28,1995,3YKptz29AsOlm7WAVnztBh
17,Water Runs Dry,Boyz II Men,28,1995,7yhmvQh1JOzbNiNFQo4Tfc
18,Take A Bow,Madonna,27,1995,5oqukcHWfqq7HGjyKwLX1y
19,Total Eclipse Of The Heart,Nicki French,27,1995,2hPOOLM9Oefyy43eAXR4Hf
20,Hold On,Jamie Walters,27,1995,2kQLJexCx8wPTAqK0x0ijO
21,I Wish,Skee-Lo,27,1995,3LklW07tvdx2AHsgfi1Mng
22,Runaway,Janet Jackson,27,1995,6ayyzu6smOchwXO1vxwfn6
23,Every Little Thing I Do,Soul For Real,26,1995,5u3rsmRYRSKJpFHXPT4p07
24,You Gotta Be,Des'ree,26,1995,6CU0zWIWVTEnmWpSjVHM93
25,Another Night,Real McCoy,26,1995,3pEuO9J2MTEmec8kUfYYvl
26,Roll To Me,Del Amitri,26,1995,7LF0YY1gON8rBECsyEs0Wb
27,I Got 5 On It,Luniz,25,1995,4IYKjN1DrYzxKXt0umJqsG
28,Candy Rain,Soul For Real,25,1995,4j1Bk0BEIGCF9hR7cSwl9d
29,Strong Enough,Sheryl Crow,25,1995,25IRjWUZ60n7KXxcB4DiX9
30,Have You Ever Really Loved A Woman?,Bryan Adams,24,1995,32Gf5A7Hr8RdgggXG0Fdks
31,Creep,TLC,24,1995,1aWV3uY3SIEZVbmv45oFWS
32,Big Poppa/Warning,The Notorious B.I.G.,24,1995,2g8HN35AnVGIk7B8yMucww
33,Dream About You/Funky Melody,Stevie B,23,1995,39NZpNgkgj7pZT3B5504Ys
34,"Colors Of The Wind (From ""Pocahontas"")",Vanessa Williams,23,1995,7xG1fakElLbxwyr9eyGEK6
35,He's Mine,MoKenStef,23,1995,47t8t4OPGwiIC9JHLbFZ7c
36,If You Love Me,Brownstone,23,1995,0BTGqPIW9acmhhUmENkq5r
37,'Til You Do Me Right,After 7,22,1995,3kGMziz884MLV1oCwrarmN
38,Carnival,Natalie Merchant,22,1995,4QXhRjZacZ1gZUeL7Ukktw
39,Red Light Special,TLC,22,1995,6dW75XbJ1WAMljOXWjTK46
40,Only Wanna Be With You,Hootie & The Blowfish,22,1995,1OFKUn2VLafrHj7ybnap0Q
41,Back For Good,Take That,21,1995,6vcdzohhBSbNdsZBh5IRpQ
42,Missing,Everything But The Girl,21,1995,1waLmkUyMq0M5ACmf5SG7q
43,"No More ""I Love You's""",Annie Lennox,21,1995,2Pn5gvVioma5LHPxgEBBmD
44,Player's Anthem,Junior M.A.F.I.A.,20,1995,2qPx2QWd7vp8XxgeD9Wn5W
45,I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige,20,1995,6C3yPXYG2NJYlIYVe5J7hv
46,Connection,Elastica,20,1995,53LZqMzQEnjBkFXPqOq0cD
47,Let Me Be The One,Blessid Union Of Souls,20,1995,1JCZW25j2yONeYZhVksSNw
48,Cotton Eye Joe,Rednex,20,1995,0Jg602cHeMCnPez9baacIe
49,"Crazy Love (From ""Jason's Lyric"")",Brian McKnight,20,1995,2eCbt6XUilxuWotHnydmsc
50,"Keep Their Heads Ringin' (From ""Friday"")",Dr. Dre,20,1995,7jIujRjK5JKNrMCcAvYUTN
51,Run Away,Real McCoy,20,1995,0ibYVniVLMJWvc3eNfYk8T
52,Heaven,Solo,20,1995,5Xv3eesPSCo1YVdU2RePWe
53,Thank You,Boyz II Men,20,1995,2ESAoDR0NAUMzm81TEBuJE
54,Dear Mama/Old School,2Pac,20,1995,6tDxrq4FxEL2q15y37tXT9
55,Move It Like This,K7,20,1995,1INQHODdz8xth4KOH04RWI
56,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,20,1995,1DIXPcTDzTj8ZMHt3PDt8p
57,"Summertime In The LBC (From ""The Show"")",The Dove Shack,20,1995,7yOze3trRklt4gGPGyjVwN
58,I'd Rather Be Alone,IV Xample,20,1995,4XsFvTT1cU19O2pWmHmli8
59,Freek'n You,Jodeci,20,1995,43sNw9nvGYGLYnNiwI8oMZ
60,Sugar Hill,AZ,20,1995,0lZWjBImx6kNe3WtOA09Xu
61,I Wanna B With U,Fun Factory,20,1995,21ppXSj8KOGXWmLu35tKMd
62,I Live My Life For You,Firehouse,20,1995,4vHp893kV7HksfB5FN1Nk5
63,Come And Get Your Love,Real McCoy,20,1995,0XVikcHfkoBvJ5ZU8xQBWn
64,Everlasting Love,Gloria Estefan,20,1995,43bqcQaFWdJHLJrj1Y2aCl
65,I Like,Kut Klose,20,1995,0ymLvEYKBKRlJbGwAZhOqg
66,Somebody's Crying,Chris Isaak,20,1995,1AY1jww2bAZlXISojevWPA
67,Like The Way I Do/If I Wanted To,Melissa Etheridge,20,1995,3Fe3L3N5pGaa0BBT4eVypZ
68,On Bended Knee,Boyz II Men,20,1995,7MYmo0JJJDmu4MZTSAF9y3
69,Fat Boy,Max-A-Million,20,1995,2hXk6pi1tWdp1eEx20rJLA
70,Feel Me Flow,Naughty By Nature,20,1995,4dbZObCjUs95HtmEHfKbnU
71,One More Chance/Stay With Me,The Notorious B.I.G.,20,1995,2DnXXNkr3YQICQqdg9NH9F
72,Good,Better Than Ezra,20,1995,0ttHpMs250dpFkCYAnuhnE
73,Sick Of Myself,Matthew Sweet,20,1995,4inXYz8i3xRpNbxZJ99Clo
74,You Used To Love Me,Faith Evans,20,1995,0KhXVmAN4sqeEgsqRd39f2
75,This Lil' Game We Play,Subway (Featuring 702),20,1995,n/a
76,Can't Stop Lovin' You,Van Halen,20,1995,72hpTHMLFrO4ErhSQl2FhZ
77,Baby,Brandy,20,1995,17aVK3oQdgwVG2l0HpP67W
78,"Ask Of You (From ""Higher Learning"")",Raphael Saadiq,20,1995,n/a
79,"Can't You See (From ""New Jersey Drive"")",Total Featuring The Notorious B.I.G.,20,1995,0coGyBNQcxxqkOOT2UhT4v
80,Brown Sugar,D'Angelo,20,1995,7rt0kEDWRg3pgTZJKuszoE
81,Breakfast At Tiffany's,Deep Blue Something,20,1995,1uzWOoJdADfstQuFtQFTUn
82,Believe,Elton John,20,1995,0mh3kdiViRyeH8JzVL61Hw
83,Close To You,Fun Factory,20,1995,70DbNpe8D1QnGi92Mo2MK1
84,Best Friend,Brandy,20,1995,0YwUJOHKYxlm5gVfIkl8Ym
85,This Ain't A Love Song,Bon Jovi,20,1995,0ZLBD6hHGN9LYOtNlu2n8e
86,(She's Got) Skillz,All-4-One,20,1995,4tlryZypTlbIaa7YrgxCSN
87,Tell Me,Groove Theory,19,1995,2lp8xjq0WTm3HZKHuDEweg
88,Wonderful,Adam Ant,19,1995,2oJuoAFzlEHDS0moF0VtuA
89,1st Of Tha Month,Bone Thugs-N-Harmony,19,1995,1dF5Y2dd7Wm4wZKvVjWBpr
90,Get Down,Craig Mack,19,1995,3sog6rNg0KoftO7ltWoNjf
91,Think Of You,Usher,19,1995,1FlDtQBj95pnFbS9kCTZEI
92,"I Like It, I Love It",Tim McGraw,19,1995,3IvcWWehbBcBR4YZxlGM9R
93,The Rhythm Of The Night,Corona,19,1995,5IPJsGFKtxKDPCkT8lhEjN
94,Any Man Of Mine/Whose Bed Have Your Boots Been Under?,Shania Twain,19,1995,0pdfN7nOHMYmKykzu1cyfm
95,I Love You/You Bring Me Joy,Mary J. Blige,19,1995,4MTHIKGWNTBoubzDMkXFfa
96,Always,Bon Jovi,18,1995,2RChe0r2cMoyOvuKobZy44
97,Mr. Personality,Gillette,18,1995,54iN6BfnSGilCdHV708GM6
98,Comedown,Bush,18,1995,7KgVUnGCMEXBwY2EeqGlaI
99,Get Ready For This,2 Unlimited,18,1995,5Nl1flfIHQCG8pyY4gnWU9
0,I Swear,John Michael Montgomery,50,1994,7wIaLkbQzG6HMnE28etnif
1,Come To My Window,Melissa Etheridge,44,1994,4LmlGaGTEbTGE5VngAbpA3
2,The Sign,Ace Of Base,41,1994,0hrBpAOgrt8RXigk83LLNE
3,Always,Erasure,37,1994,5QQCp4fQiU9I2FU9FvJVV2
4,Dreams,Gabrielle,36,1994,4rV3AYCf4BBBCkIpyLPwUP
5,Wild Night,John Mellencamp With Me'Shell Ndegeocello,32,1994,6opIwpImZYdxNgG4wpDxED
6,100% Pure Love,Crystal Waters,32,1994,66X03EIfE1zm99rd4SfL71
7,If You Go,Jon Secada,31,1994,3b2JWlZ020qGdaDtcO7Gyy
8,Don't Turn Around,Ace Of Base,31,1994,4SYMibQ93bfzOk6uzkF0dO
9,You Mean The World To Me,Toni Braxton,31,1994,1d0GYRpnCb0XNQcQdKhfKL
10,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,30,1994,00U1MDChdOTxWwtKoOoBXE
11,When Can I See You,Babyface,29,1994,2zItQNJrVrTioXTXWiI2ed
12,Shine,Collective Soul,29,1994,77YKoNCjP5hWqiXMRG2839
13,Whatta Man,Salt-N-Pepa Featuring En Vogue,29,1994,7sJN693sYKEIEMu7fc5VnJ
14,I Miss You,Aaron Hall,28,1994,1TWhpLaqdToKoHHpFnCxsd
15,Found Out About You,Gin Blossoms,28,1994,5WmDRnuGYo31xrWNDcYaps
16,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,28,1994,2le9fblYnfoLr9dkZIsJUa
17,The Power Of Love,Celine Dion,28,1994,5kK1Iru9ogP3Iy1zsANU1n
18,Now And Forever,Richard Marx,27,1994,2V2pxcEfn5zs79sE7qcewA
19,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,26,1994,67HKtdqchK0rmODxsBeWT8
20,"I'll Remember (From ""With Honors"")",Madonna,26,1994,00U0pedRUMEzREpyRqbVT6
21,Return To Innocence,Enigma,26,1994,2UKkLqST2xWpK8n1b0Xr5Z
22,The Most Beautiful Girl In The World,Prince,26,1994,0aPaGIX2QIMAH5SMp0VEMe
23,Tootsee Roll,69 Boyz,26,1994,0SAIjVOwxVnO1l9HGvLuOU
24,You,Candlebox,25,1994,5J19HPdmJHOEu32iyZEt5k
25,Fantastic Voyage,Coolio,25,1994,5vpDsiVqiZLRwKAzQO708k
26,Bump N' Grind,R. Kelly,25,1994,0DBIL8arX0Zo6eAuxNIpik
